State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,25/02/2022,1300,1450,1370,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,03/03/2022,1300,1485,1400,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,04/03/2022,1350,1485,1400,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,21/03/2022,1500,1585,1520,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,08/04/2022,1350,1485,1400,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,17/04/2022,1300,1400,1350,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,27/04/2022,1350,1485,1400,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,09/12/2022,1500,1650,1580,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,18/12/2022,1200,1285,1250,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,FAQ,21/12/2022,1200,1350,1275,153
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,17/08/2020,3100,3400,3270,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,20/08/2020,3200,3400,3270,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,17/09/2020,4100,4350,4275,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,18/09/2020,4000,4250,4100,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,15/10/2020,4470,4700,4550,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,16/10/2020,4350,4700,4550,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,22/10/2020,4350,4600,4450,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Pointed gourd (Parval),Pointed gourd (Parval),FAQ,07/11/2020,4400,4550,4470,303
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,10/08/2020,7500,7800,7650,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,13/08/2020,7200,8000,7630,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,17/08/2020,7500,8000,7780,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,20/08/2020,7500,8200,7800,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,03/09/2020,8000,8450,8200,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,12/09/2020,7950,8500,8300,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,16/09/2020,7980,8600,8250,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,30/09/2020,8300,8850,8600,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,10/10/2020,8400,9200,8800,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,11/10/2020,8200,8800,8650,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,16/10/2020,8500,9000,8750,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,17/10/2020,8500,8900,8700,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,23/10/2020,8700,9300,8950,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,31/10/2020,8500,9250,8800,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,02/11/2020,8200,8900,8680,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,04/11/2020,8200,8800,8500,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,06/11/2020,8200,8700,8400,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,14/11/2020,8000,8400,8180,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,18/11/2020,7850,8300,8050,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,19/11/2020,7800,8300,8000,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,17/12/2020,7850,8350,8050,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,23/12/2020,7500,8100,7800,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,25/12/2020,7400,7850,7650,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,26/12/2020,7400,7850,7600,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,19/08/2020,1100,1175,1150,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,09/10/2020,1450,1525,1500,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,14/10/2020,1370,1485,1400,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,28/10/2020,1225,1300,1270,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,13/11/2020,900,990,950,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,19/11/2020,850,925,890,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,17/12/2020,450,525,470,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,21/12/2020,400,450,430,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Spinach,Spinach,FAQ,24/12/2020,425,485,450,342
Uttar Pradesh,Varanasi,Varanasi(F&V),Sponge gourd,Sponge gourd,FAQ,10/08/2020,1400,1475,1450,311
Uttar Pradesh,Varanasi,Varanasi(F&V),Sponge gourd,Sponge gourd,FAQ,04/09/2020,1450,1525,1480,311
Uttar Pradesh,Varanasi,Varanasi(F&V),Sponge gourd,Sponge gourd,FAQ,30/09/2020,1450,1535,1500,311
Uttar Pradesh,Varanasi,Varanasi(F&V),Sponge gourd,Sponge gourd,FAQ,17/10/2020,1965,2035,2000,311
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,17/08/2020,2100,2450,2300,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,22/08/2020,2100,2600,2370,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,27/08/2020,2100,2550,2385,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,02/09/2020,2350,2700,2500,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,04/09/2020,2570,2750,2650,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,06/09/2020,2400,2750,2620,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,16/09/2020,2400,2850,2685,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,21/09/2020,2310,2800,2680,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,25/09/2020,2550,2900,2790,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,27/09/2020,2600,2900,2750,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,05/10/2020,2400,2750,2650,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,16/10/2020,2550,2900,2750,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,21/10/2020,2940,3120,3050,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,23/10/2020,2900,3250,3100,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,28/10/2020,2800,3300,3100,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,07/11/2020,2700,3200,2950,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,08/11/2020,2800,3100,2900,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,09/11/2020,2700,3100,2880,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,11/11/2020,2800,3100,2900,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,26/11/2020,2750,3150,2980,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,29/11/2020,2800,3150,2990,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,03/12/2020,2940,3130,3050,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,07/12/2020,2450,2800,2700,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,FAQ,25/12/2020,1100,1350,1200,24
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,13/01/2022,3300,3600,3400,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,17/01/2022,3100,3350,3200,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,30/01/2022,3000,3200,3050,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,05/02/2022,3000,3350,3100,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,10/02/2022,2850,3200,3000,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,18/02/2022,2850,3200,3000,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,24/02/2022,3200,3450,3310,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,03/03/2022,3250,3500,3370,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,23/03/2022,3650,3900,3750,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,26/03/2022,3700,4150,3900,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,15/04/2022,3850,4250,4050,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,22/04/2022,4200,4500,4350,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,04/05/2022,4600,5000,4800,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,21/05/2022,4600,4850,4700,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,22/05/2022,4680,4985,4750,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,23/05/2022,4600,4850,4730,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,01/06/2022,4700,5000,4850,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,02/06/2022,4650,5000,4800,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,01/12/2022,3485,3650,3550,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,03/12/2022,3250,3425,3350,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,11/12/2022,3100,3250,3180,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,15/12/2022,3100,3285,3160,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,28/12/2022,3000,3150,3075,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,29/12/2022,2950,3185,3050,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,26/09/2020,2875,3000,2950,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,28/09/2020,3000,3200,3070,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,01/10/2020,2965,3150,3000,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,07/10/2020,2985,3175,3050,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,17/10/2020,2950,3200,3080,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,19/10/2020,3000,3150,3075,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,22/10/2020,3150,3285,3200,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,12/11/2020,2850,3090,3000,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,FAQ,14/12/2020,2800,3250,3000,310
Uttar Pradesh,Varanasi,Varanasi(F&V),Kinnow,Kinnow,Medium,24/12/2020,2200,2390,2300,336
Uttar Pradesh,Varanasi,Varanasi(F&V),Kinnow,Kinnow,Medium,25/12/2020,2200,2350,2280,336
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,08/01/2022,4300,4750,4600,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,15/01/2022,4150,4600,4350,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/02/2022,5300,5750,5400,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,04/02/2022,5150,5500,5300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,24/02/2022,5750,6000,5880,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,09/03/2022,5500,5750,5600,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,12/03/2022,5600,5952,5700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,20/03/2022,5550,5850,5700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,30/03/2022,5800,6150,5950,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,02/04/2022,5600,5850,5700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,04/04/2022,5450,5785,5600,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,06/04/2022,5200,5500,5300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,17/04/2022,5200,5550,5380,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/04/2022,5700,6000,5850,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,28/04/2022,5850,6350,6100,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,30/04/2022,5950,6350,6190,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,06/05/2022,6400,6785,6500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,19/05/2022,6700,7250,6900,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,01/06/2022,6950,7585,7250,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/06/2022,6900,7350,7150,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,08/06/2022,7000,7450,7200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,09/06/2022,7000,7450,7200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,11/06/2022,7150,7650,7300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/06/2022,7000,7500,7250,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,24/06/2022,6900,7250,7000,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,13/07/2022,6800,7150,6900,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/07/2022,6600,6985,6800,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,25/07/2022,6600,6850,6700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,30/07/2022,6400,6700,6500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,21/08/2022,6200,6500,6350,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/09/2022,6150,6500,6300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,09/09/2022,5850,6400,6200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,14/09/2022,6150,6500,6300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,17/09/2022,6250,6600,6400,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,29/09/2022,6300,6600,6450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,14/10/2022,6000,6345,6200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,16/10/2022,6150,6450,6300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/10/2022,6300,6850,6450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/11/2022,6500,6800,6610,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,16/11/2022,6300,6750,6470,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,20/11/2022,6500,6900,6670,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/11/2022,6450,6785,6670,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,10/12/2022,6350,6600,6450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,16/12/2022,6250,6600,6420,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,18/12/2022,6400,6685,6500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,22/12/2022,6400,6600,6500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,29/12/2022,6300,6650,6480,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,08/01/2022,7400,7750,7600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,10/01/2022,7450,7800,7650,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,13/01/2022,7300,7850,7550,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/01/2022,7200,7650,7400,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,21/01/2022,7350,7700,7500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,23/01/2022,7100,7500,7350,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,04/02/2022,7350,7700,7550,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,07/02/2022,7450,7850,7600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,11/02/2022,7450,7800,7680,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/02/2022,7550,7850,7675,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,02/03/2022,7552,7900,7750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,16/03/2022,8100,8650,8250,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,21/03/2022,8150,8500,8385,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,25/03/2022,8250,8685,8490,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,10/04/2022,8850,9300,9000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,18/04/2022,8850,9350,9120,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,20/04/2022,8890,9450,9150,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,23/04/2022,9050,9500,9270,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,05/05/2022,9250,9700,9500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,22/05/2022,9100,9650,9350,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,23/05/2022,9150,9685,9350,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,28/05/2022,9300,9750,9500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,29/05/2022,9250,9750,9500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,06/06/2022,9600,9850,9750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,09/06/2022,9450,9900,9700,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,12/06/2022,9850,10350,10000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,13/06/2022,9850,10350,10000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,24/06/2022,9600,10200,9900,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,03/07/2022,9750,10350,9950,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,08/07/2022,9950,10450,10000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,13/07/2022,9700,10200,9950,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,23/07/2022,9700,10250,9800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,27/07/2022,9350,9800,9500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,29/07/2022,8700,9600,9000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,10/08/2022,6700,7600,7200,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,14/08/2022,6400,6750,6500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,15/08/2022,6350,6685,6450,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,26/08/2022,5850,6350,6050,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,04/09/2022,5800,6350,6000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,11/09/2022,5650,5900,5800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,12/09/2022,5700,6100,5880,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/09/2022,5800,6350,6050,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,01/10/2022,5600,5950,5800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,08/10/2022,5750,6000,5880,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,10/10/2022,5700,6100,5900,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,13/10/2022,5600,6000,5750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/10/2022,5400,5800,5550,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,23/10/2022,5450,5800,5600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,24/10/2022,5450,5785,5650,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,29/10/2022,5400,5850,5600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,04/11/2022,5600,5890,5750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,07/11/2022,5600,6000,5800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,11/11/2022,5600,5900,5750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,14/11/2022,5550,5850,5700,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/11/2022,5550,5900,5750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,19/11/2022,5700,5950,5800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,26/11/2022,5600,5850,5700,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,04/12/2022,5550,5800,5680,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,15/12/2022,5650,5900,5750,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,28/12/2022,5600,5850,5700,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,25/08/2020,2465,2600,2500,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,04/09/2020,2400,2800,2600,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,17/09/2020,2650,2800,2750,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,18/09/2020,2650,2785,2700,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,05/10/2020,2650,2850,2780,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,16/10/2020,2650,2800,2720,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,01/11/2020,2500,2900,2700,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,02/11/2020,2650,2835,2750,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,13/11/2020,2400,2800,2670,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,24/12/2020,1940,2100,1970,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,Medium,25/12/2020,1700,1890,1800,72
Uttar Pradesh,Varanasi,Varanasi(F&V),Bottle gourd,Bottle Gourd,FAQ,10/08/2020,1150,1235,1200,82
Uttar Pradesh,Varanasi,Varanasi(F&V),Bottle gourd,Bottle Gourd,FAQ,12/08/2020,1170,1300,1250,82
